"NewName","SiteUrl","StorageQuota","SiteOwner","SiteTemplate","GroupName"
"Screen Share Test Team","https://validanto365.sharepoint.com/sites/OSAM-ScreenShareTestTeam","500","Jhuson@validant.com","sts#3","OSAM-ScreenShareTestTeam"
"SEEG-1072-BASE-IVDR","https://validanto365.sharepoint.com/sites/OSAM-seeg-1072-base-ivdr","500","Jhuson@validant.com","sts#3","OSAM-seeg-1072-base-ivdr"
"SHAP-1206-EU-MDR-TRANSITION","https://validanto365.sharepoint.com/sites/OSAM-shap-1206-eu-mdr-transition","500","Jhuson@validant.com","sts#3","OSAM-shap-1206-eu-mdr-transition"
"SHOC-1232-QMS-14000","https://validanto365.sharepoint.com/sites/OSAM-shoc-1232-qms-14000","500","Jhuson@validant.com","sts#3","OSAM-shoc-1232-qms-14000"
"SOPHiA Genetics Training","https://validanto365.sharepoint.com/sites/OSAM-sopiiageneticstraining","500","Jhuson@validant.com","sts#3","OSAM-sopiiageneticstraining"
"Spacelabs-MOCK-MDSAP-NOV2017-0095","https://validanto365.sharepoint.com/sites/OSAM-spacelabs-mock-mdsap-nov2017-0095","500","Jhuson@validant.com","sts#3","OSAM-spacelabs-mock-mdsap-nov2017-0095"
"SSWH-1114-BASE-MDR","https://validanto365.sharepoint.com/sites/OSAM-sswh-1114-base-mdr","500","Jhuson@validant.com","sts#3","OSAM-sswh-1114-base-mdr"
"SSWH-1373-DOC-REM","https://validanto365.sharepoint.com/sites/OSAM-sswh-1373-doc-rem","500","Jhuson@validant.com","sts#3","OSAM-sswh-1373-doc-rem"
"Stephanie and Heidi","https://validanto365.sharepoint.com/sites/OSAM-StephanieandHeidi","500","Jhuson@validant.com","sts#3","OSAM-StephanieandHeidi"
"STRY-0560-AUDIT-13485/QSR","https://validanto365.sharepoint.com/sites/OSAM-stry-0560-audit-13485qsr","500","Jhuson@validant.com","sts#3","OSAM-stry-0560-audit-13485qsr"
"SWAY-1454-AUDIT-13485/QSR","https://validanto365.sharepoint.com/sites/OSAM-sway-1454-audit-13485qsr","500","Jhuson@validant.com","sts#3","OSAM-sway-1454-audit-13485qsr"
"Sydney Neuroimaging Analysis Centre","https://validanto365.sharepoint.com/sites/OSAM-sydneyneuroimaginganalysiscentre","500","Jhuson@validant.com","sts#3","OSAM-sydneyneuroimaginganalysiscentre"
"SYNA-0583-AXSESS-MDR","https://validanto365.sharepoint.com/sites/OSAM-syna-0583-axsess-mdr","500","Jhuson@validant.com","sts#3","OSAM-syna-0583-axsess-mdr"
"SYNT-0790-510(K)","https://validanto365.sharepoint.com/sites/OSAM-synt-0790-510k","500","Jhuson@validant.com","sts#3","OSAM-synt-0790-510k"
"SYNT-1147-QMS-13485-QSR","https://validanto365.sharepoint.com/sites/OSAM-synt-1147-qms-13485-qsr","500","Jhuson@validant.com","sts#3","OSAM-synt-1147-qms-13485-qsr"
"SYNT-1600-REGSTRAT-EU+US","https://validanto365.sharepoint.com/sites/OSAM-synt-1600-regstrat-euus","500","Jhuson@validant.com","sts#3","OSAM-synt-1600-regstrat-euus"
"Team JNJ","https://validanto365.sharepoint.com/sites/OSAM-TeamJNJ","500","Jhuson@validant.com","sts#3","OSAM-TeamJNJ"
"Tech Support","https://validanto365.sharepoint.com/sites/OSAM-techsupport","500","Jhuson@validant.com","sts#3","OSAM-techsupport"
"TECH-0845-QMS-13485-QSR","https://validanto365.sharepoint.com/sites/OSAM-tech-0845-qms-13485-qsr","500","Jhuson@validant.com","sts#3","OSAM-tech-0845-qms-13485-qsr"
"Technical Team","https://validanto365.sharepoint.com/sites/OSAM-technicalteam","500","Jhuson@validant.com","sts#3","OSAM-technicalteam"
"TempSite","https://validanto365.sharepoint.com/sites/OSAM-OSAM-OSAM-TestSite","500","Jhuson@validant.com","sts#3","OSAM-OSAM-OSAM-TestSite"
"TERU-1030-AXSESS-MDR","https://validanto365.sharepoint.com/sites/OSAM-teru-1030-axsess-mdr","500","Jhuson@validant.com","sts#3","OSAM-teru-1030-axsess-mdr"
"TERU-1095-AXSESS-MDR","https://validanto365.sharepoint.com/sites/OSAM-teru-1095-axsess-mdr","500","Jhuson@validant.com","sts#3","OSAM-teru-1095-axsess-mdr"
"Terumo-MOCK-MDSAP-ISO9-Jan2018-0076","https://validanto365.sharepoint.com/sites/OSAM-terumo-mock-mdsap-iso9-jan2018-0076","500","Jhuson@validant.com","sts#3","OSAM-terumo-mock-mdsap-iso9-jan2018-0076"
"Test Comms Team Comm Sharepoint Site","https://validanto365.sharepoint.com/sites/OSAM-TestCommsTeamCommSharepointSite","500","Jhuson@validant.com","sts#3","OSAM-TestCommsTeamCommSharepointSite"
"Test plan","https://validanto365.sharepoint.com/sites/OSAM-Testplan","500","Jhuson@validant.com","sts#3","OSAM-Testplan"
"TestPlan2","https://validanto365.sharepoint.com/sites/OSAM-TestPlan2","500","Jhuson@validant.com","sts#3","OSAM-TestPlan2"
"TESTSITE3","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE3","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE3"
"TESTSITE4","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE4","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE4"
"TESTSITE5","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE5","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE5"
"TESTSITE6","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE6","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE6"
"TESTSITE7","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE7","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE7"
"TESTSITE8","https://validanto365.sharepoint.com/sites/OSAM-TESTSITE8","500","Jhuson@validant.com","sts#3","OSAM-TESTSITE8"
"TEYE-1093-EUA","https://validanto365.sharepoint.com/sites/OSAM-teye-1093-eua","500","Jhuson@validant.com","sts#3","OSAM-teye-1093-eua"
"THEC-1576-BASELINE-QSR","https://validanto365.sharepoint.com/sites/OSAM-thec-1576-baseline-qsr","500","Jhuson@validant.com","sts#3","OSAM-thec-1576-baseline-qsr"
"THER-1297-CEMARK","https://validanto365.sharepoint.com/sites/OSAM-ther-1297-cemark","500","Jhuson@validant.com","sts#3","OSAM-ther-1297-cemark"
"TIDI-1371-AUDIT-13485/QSR","https://validanto365.sharepoint.com/sites/OSAM-tidi-1371-audit-13485qsr","500","Jhuson@validant.com","sts#3","OSAM-tidi-1371-audit-13485qsr"
"TISS-0479-AUDIT-MDSAP","https://validanto365.sharepoint.com/sites/OSAM-tiss-0479-audit-mdsap","500","Jhuson@validant.com","sts#3","OSAM-tiss-0479-audit-mdsap"
"TISS-0602-SUPPLIER-AUDIT-QSR-13485","https://validanto365.sharepoint.com/sites/OSAM-tiss-0602-supplier-audit-qsr-13485","500","Jhuson@validant.com","sts#3","OSAM-tiss-0602-supplier-audit-qsr-13485"
"TISS-0709-SUPPLIER-AUDIT-PHARMA","https://validanto365.sharepoint.com/sites/OSAM-tiss-0709-supplier-audit-pharma","500","Jhuson@validant.com","sts#3","OSAM-tiss-0709-supplier-audit-pharma"
"TORA-1273-INTERNAL-MDR","https://validanto365.sharepoint.com/sites/OSAM-tora-1273-internal-mdr","500","Jhuson@validant.com","sts#3","OSAM-tora-1273-internal-mdr"
"Training and Marketing Comms","https://validanto365.sharepoint.com/sites/OSAM-TrainingandMarketingComms","500","Jhuson@validant.com","sts#3","OSAM-TrainingandMarketingComms"
"Training Unit","https://validanto365.sharepoint.com/sites/OSAM-trainingunit2","500","Jhuson@validant.com","sts#3","OSAM-trainingunit2"
"Training Unit","https://validanto365.sharepoint.com/sites/OSAM-trainingunit97","500","Jhuson@validant.com","sts#3","OSAM-trainingunit97"
"Training Unit Tools","https://validanto365.sharepoint.com/sites/OSAM-TrainingUnitTools","500","Jhuson@validant.com","sts#3","OSAM-TrainingUnitTools"
"Transition/Remediation Services Alignment Team","https://validanto365.sharepoint.com/sites/OSAM-TransitionRemediationServicesAlignmentTeam","500","Jhuson@validant.com","sts#3","OSAM-TransitionRemediationServicesAlignmentTeam"
"TTT","https://validanto365.sharepoint.com/sites/OSAM-TTT","500","Jhuson@validant.com","sts#3","OSAM-TTT"
"TU Team","https://validanto365.sharepoint.com/sites/OSAM-TUTeam","500","Jhuson@validant.com","sts#3","OSAM-TUTeam"
"TURN-0624-BASE-MDR","https://validanto365.sharepoint.com/sites/OSAM-turn-0624-base-mdr","500","Jhuson@validant.com","sts#3","OSAM-turn-0624-base-mdr"
"TWIS-0783-BASE-IVDR","https://validanto365.sharepoint.com/sites/OSAM-twis-0783-base-ivdr","500","Jhuson@validant.com","sts#3","OSAM-twis-0783-base-ivdr"
"TWIS-1527-IVDR-CON","https://validanto365.sharepoint.com/sites/OSAM-twis-1527-ivdr-con","500","Jhuson@validant.com","sts#3","OSAM-twis-1527-ivdr-con"
"Ultralife-MOCK-ISO13485_9001-JAN2018-0087","https://validanto365.sharepoint.com/sites/OSAM-ultralife-mock-iso13485_9001-jan2018-0087","500","Jhuson@validant.com","sts#3","OSAM-ultralife-mock-iso13485_9001-jan2018-0087"
"UMG/-0415-RA/QACONSULT","https://validanto365.sharepoint.com/sites/OSAM-umg-0415-raqaconsult","500","Jhuson@validant.com","sts#3","OSAM-umg-0415-raqaconsult"
"UMG-0441-BASELINE-MDSAP","https://validanto365.sharepoint.com/sites/OSAM-umg-0441-baseline-mdsap","500","Jhuson@validant.com","sts#3","OSAM-umg-0441-baseline-mdsap"
"UNIV-1161-BASE-IVDR","https://validanto365.sharepoint.com/sites/OSAM-univ-1161-base-ivdr","500","Jhuson@validant.com","sts#3","OSAM-univ-1161-base-ivdr"
"UNIV-1377-CEMARK","https://validanto365.sharepoint.com/sites/OSAM-univ-1377-cemark","500","Jhuson@validant.com","sts#3","OSAM-univ-1377-cemark"
"URES-0659-PREAXX - MDR + MDSAP","https://validanto365.sharepoint.com/sites/OSAM-ures-0659-preaxx-mdrmdsap","500","Jhuson@validant.com","sts#3","OSAM-ures-0659-preaxx-mdrmdsap"
"URES-1004-QMS-13485","https://validanto365.sharepoint.com/sites/OSAM-ures-1004-qms-13485","500","Jhuson@validant.com","sts#3","OSAM-ures-1004-qms-13485"
"URES-1163-AXSESS-MDR","https://validanto365.sharepoint.com/sites/OSAM-ures-1163-axsess-mdr","500","Jhuson@validant.com","sts#3","OSAM-ures-1163-axsess-mdr"
"URES-1582-INT- HYB","https://validanto365.sharepoint.com/sites/OSAM-ures-1582-int-hyb","500","Jhuson@validant.com","sts#3","OSAM-ures-1582-int-hyb"
"URES-CON-AUDIT-MDSAP-APR2019-0346","https://validanto365.sharepoint.com/sites/OSAM-ures-con-audit-mdsap-apr2019-0346","500","Jhuson@validant.com","sts#3","OSAM-ures-con-audit-mdsap-apr2019-0346"
"URES-CON-AUDIT-MDSAP-MARCH2019-0346","https://validanto365.sharepoint.com/sites/OSAM-ures-con-audit-mdsap-march2019-0346","500","Jhuson@validant.com","sts#3","OSAM-ures-con-audit-mdsap-march2019-0346"
"UTAK-0968-BASE-IVDR","https://validanto365.sharepoint.com/sites/OSAM-utak-0968-base-ivdr","500","Jhuson@validant.com","sts#3","OSAM-utak-0968-base-ivdr"
"Validant-OSAM Info Sharing","https://validanto365.sharepoint.com/sites/OSAM-Validant-OSAMInfoSharing","500","Jhuson@validant.com","sts#3","OSAM-Validant-OSAMInfoSharing"
"VAPO-0628-INTERNAL-MDR","https://validanto365.sharepoint.com/sites/OSAM-vapo-0628-internal-mdr","500","Jhuson@validant.com","sts#3","OSAM-vapo-0628-internal-mdr"
"VAPO-1225-INTERNAL-MDR","https://validanto365.sharepoint.com/sites/OSAM-vapo-1225-internal-mdr","500","Jhuson@validant.com","sts#3","OSAM-vapo-1225-internal-mdr"
"VAPO-1500-AUDIT-MDSAP","https://validanto365.sharepoint.com/sites/OSAM-vapo-1500-audit-mdsap","500","Jhuson@validant.com","sts#3","OSAM-vapo-1500-audit-mdsap"
"VAPO-CON-BASE-MDR-APR2019-0324","https://validanto365.sharepoint.com/sites/OSAM-vapo-con-base-mdr-apr2019-0324","500","Jhuson@validant.com","sts#3","OSAM-vapo-con-base-mdr-apr2019-0324"
"VEEP TEAM","https://validanto365.sharepoint.com/sites/OSAM-VEEPTEAM","500","Jhuson@validant.com","sts#3","OSAM-VEEPTEAM"
"VENU-1376-EU-MDR-TRANSITION","https://validanto365.sharepoint.com/sites/OSAM-venu-1376-eu-mdr-transition","500","Jhuson@validant.com","sts#3","OSAM-venu-1376-eu-mdr-transition"
"VICT-1151-AUDIT-ISO9001","https://validanto365.sharepoint.com/sites/OSAM-vict-1151-audit-iso9001","500","Jhuson@validant.com","sts#3","OSAM-vict-1151-audit-iso9001"
"VILT Class Files","https://validanto365.sharepoint.com/sites/OSAM-viltclassfiles","500","Jhuson@validant.com","sts#3","OSAM-viltclassfiles"
"VILT Conversion Team","https://validanto365.sharepoint.com/sites/OSAM-VILTConversionTeam","500","Jhuson@validant.com","sts#3","OSAM-VILTConversionTeam"
"WRIG-1230-INTERNAL-MDR","https://validanto365.sharepoint.com/sites/OSAM-wrig-1230-internal-mdr","500","Jhuson@validant.com","sts#3","OSAM-wrig-1230-internal-mdr"
"WRME-1490-BASE-MDR","https://validanto365.sharepoint.com/sites/OSAM-wrme-1490-base-mdr","500","Jhuson@validant.com","sts#3","OSAM-wrme-1490-base-mdr"
"XENO-0646-BASE-MDR","https://validanto365.sharepoint.com/sites/OSAM-xeno-0646-base-mdr","500","Jhuson@validant.com","sts#3","OSAM-xeno-0646-base-mdr"
"ZAP Surgical EU MDR Internal Audit","https://validanto365.sharepoint.com/sites/OSAM-ZAPSurgicalEUMDRInternalAudit","500","Jhuson@validant.com","sts#3","OSAM-ZAPSurgicalEUMDRInternalAudit"
"ZAPS-0811-AUDIT-13485/QSR","https://validanto365.sharepoint.com/sites/OSAM-zaps-0811-audit-13485qsr","500","Jhuson@validant.com","sts#3","OSAM-zaps-0811-audit-13485qsr"
"ZAPS-1587-INT- HYB","https://validanto365.sharepoint.com/sites/OSAM-zaps-1587-int-hyb","500","Jhuson@validant.com","sts#3","OSAM-zaps-1587-int-hyb"
